policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,7790000000.0,19175000000.0,1126425287.3563218,1108264851.7846339,1144585722.9280097,28091425287.356323,28073264851.784634,28109585722.92801,0,71286249008.09991,71059568129.45964,71654663807.50816,1429129254.3600354,1429129254.3600354,1429129254.3600354,120064550978.26599,120052947542.40999,120076154414.122,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",157795,155251.0,160339.0,12097,12041.0,12153.0,380512.0588235294,380512.0588235294,380512.0588235294,12634.94117647059,12634.94117647059,12634.94117647059,71598,71598.0,71598.0,US-NY,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,10212500000.0,25075000000.0,1034238233.5148215,1017562613.430127,1050913853.5995162,36321738233.514824,36305062613.43013,36338413853.59952,0,69465302838.80922,69105910481.69554,69682961275.15492,1370664066.5090156,1370664066.5090156,1370664066.5090156,120005648945.77998,119994994218.51599,120016303673.04399,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",144881,142545.0,147217.0,11773,11718.0,11828.0,366158.1176470588,366158.1176470588,366158.1176470588,12057.882352941177,12057.882352941177,12057.882352941177,68328,68328.0,68328.0,US-NY,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,11447500000.0,28172500000.0,1059929824.5614035,1042840169.3889897,1077019479.7338173,40679929824.5614,40662840169.38899,40697019479.73382,0,69937785397.53397,69719255164.81229,70298049551.02365,1387930190.733077,1387930190.733077,1387930190.733077,120022064341.081,120011145070.07498,120032983612.08699,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",148480,146086.0,150874.0,11868,11813.0,11923.0,370410.35294117645,370410.35294117645,370410.35294117645,12227.64705882353,12227.64705882353,12227.64705882353,69290,69290.0,69290.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,8835000000.0,21682500000.0,998995281.306715,982890744.1016333,1015099818.5117967,31516495281.306717,31500390744.101635,31532599818.511795,0,64721462836.1329,64386856957.25352,65056068715.01228,1224547543.1200118,1224547543.1200118,1224547543.1200118,119983130800.01698,119972840960.67299,119993420639.361,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",139944,137688.0,142200.0,10981,10930.0,11032.0,327000.35294117645,327000.35294117645,327000.35294117645,10778.64705882353,10778.64705882353,10778.64705882353,61079,61079.0,61079.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,9690000000.0,23747500000.0,927295825.7713249,912347731.3974593,942243920.1451907,34364795825.771324,34349847731.39746,34379743920.14519,0,63491753649.58763,63165478788.290825,63818028510.884445,1187352529.74431,1187352529.74431,1187352529.74431,119937319121.661,119927768180.355,119946870062.967,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",129900,127806.0,131994.0,10774,10724.0,10824.0,317952.64705882355,317952.64705882355,317952.64705882355,10407.352941176472,10407.352941176472,10407.352941176472,58975,58975.0,58975.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,12302500000.0,30090000000.0,825985722.9280096,812672353.2970357,839299092.5589837,43218485722.92801,43205172353.297035,43231799092.55898,0,61710557899.266716,61393621130.67648,62027494667.85695,1131067338.8264852,1131067338.8264852,1131067338.8264852,119872588004.65298,119864081555.01799,119881094454.288,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",115708,113843.0,117573.0,10460,10411.0,10509.0,304222.5882352941,304222.5882352941,304222.5882352941,9847.411764705883,9847.411764705883,9847.411764705883,55802,55802.0,55802.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,10212500000.0,25075000000.0,841776164.5493042,828205807.6225045,855346521.476104,36129276164.5493,36115705807.622505,36142846521.476105,0,61920456494.96583,61744712532.151596,62237934378.548065,1140784267.440142,1140784267.440142,1140784267.440142,119882677155.64099,119874006506.44199,119891347804.84,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",117920,116019.0,119821.0,10514,10465.0,10563.0,306599.23529411765,306599.23529411765,306599.23529411765,9943.764705882353,9943.764705882353,9943.764705882353,56348,56348.0,56348.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,12635000000.0,30975000000.0,806561766.4851785,793562492.4379915,819561040.5323654,44416561766.485176,44403562492.43799,44429561040.532364,0,61268730616.39154,60958351210.68788,61579110022.0952,1118764303.9092522,1118764303.9092522,1118764303.9092522,119860177254.27399,119851871492.995,119868483015.553,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",112987,111166.0,114808.0,10392,10344.0,10440.0,301205.17647058825,301205.17647058825,301205.17647058825,9725.823529411766,9725.823529411766,9725.823529411766,55113,55113.0,55113.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,13870000000.0,34072500000.0,815927525.7108287,802771203.8717483,829083847.5499091,48758427525.71083,48745271203.87175,48771583847.54991,0,61483019255.56856,61172309168.480896,61793729342.656204,1124894287.9101388,1124894287.9101388,1124894287.9101388,119866161416.16199,119857755310.70499,119874567521.61899,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",114299,112456.0,116142.0,10425,10377.0,10473.0,302709.64705882355,302709.64705882355,302709.64705882355,9786.352941176472,9786.352941176472,9786.352941176472,55456,55456.0,55456.0,US-NY,2020-03-15,3
Lockdown-Lockdown-No_Measure,10070000000.0,24780000000.0,1125176043.557169,1107037023.5934663,1143315063.5208712,35975176043.55717,35957037023.59347,35993315063.520874,0,68070298523.37589,67855454737.88878,68426876229.631004,1327627991.6124742,1327627991.6124742,1327627991.6124742,120063752785.941,120052163033.38199,120075342538.49998,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",157620,155079.0,160161.0,11552,11498.0,11606.0,353102.35294117645,353102.35294117645,353102.35294117645,11756.64705882353,11756.64705882353,11756.64705882353,66621,66621.0,66621.0,US-NY,2020-03-15,3
Lockdown-Lockdown-Restrict_Mass_Gatherings,10925000000.0,26845000000.0,1028191893.5269208,1011616212.9461586,1044767574.1076828,38798191893.526924,38781616212.94616,38814767574.10768,0,66492779545.99999,66151285622.85003,66692539548.38196,1277190710.6488323,1277190710.6488323,1277190710.6488323,120001785694.92699,119991194823.049,120012376566.805,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",144034,141712.0,146356.0,11271,11219.0,11323.0,340829.64705882355,340829.64705882355,340829.64705882355,11253.352941176472,11253.352941176472,11253.352941176472,63769,63769.0,63769.0,US-NY,2020-03-15,3
Lockdown-Lockdown-Restrict_Mass_Gatherings_and_Schools,13537500000.0,33187500000.0,892345553.53902,877961403.5087718,906729703.569268,47617345553.53902,47602961403.50877,47631729703.56927,0,64013887940.574,63688800526.065186,64338975355.08281,1201987197.827372,1201987197.827372,1201987197.827372,119914987980.95699,119905797366.47198,119924178595.44199,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",125004,122989.0,127019.0,10851,10801.0,10901.0,322490.0588235294,322490.0588235294,322490.0588235294,10504.94117647059,10504.94117647059,10504.94117647059,59528,59528.0,59528.0,US-NY,2020-03-15,3
Lockdown-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,11447500000.0,28172500000.0,911569630.9739866,896871385.3599517,926267876.5880218,40531569630.97398,40516871385.359955,40546267876.58802,0,64284080434.8723,64094169578.24491,64615725212.267685,1213388806.4587643,1213388806.4587643,1213388806.4587643,119927271020.564,119917879717.72299,119936662323.40498,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",127697,125638.0,129756.0,10914,10863.0,10965.0,325281.1176470588,325281.1176470588,325281.1176470588,10617.882352941177,10617.882352941177,10617.882352941177,60168,60168.0,60168.0,US-NY,2020-03-15,3
Lockdown-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,13870000000.0,34072500000.0,863827102.2383546,849899818.5117967,877754385.9649123,48806327102.23836,48792399818.511795,48820254385.96491,0,63352447195.33923,63028321763.03842,63676572627.64004,1183521284.5477388,1183521284.5477388,1183521284.5477388,119896766390.452,119887867686.303,119905665094.60098,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",121009,119058.0,122960.0,10749,10699.0,10799.0,317950.0,317950.0,317950.0,10323.0,10323.0,10323.0,58497,58497.0,58497.0,US-NY,2020-03-15,3
Lockdown-Lockdown-Lockdown,15105000000.0,37170000000.0,876776406.5335754,862642105.263158,890910707.8039927,53151776406.53358,53137642105.26316,53165910707.80399,0,63656825384.12031,63332264053.63151,63981386714.609116,1192076135.3827963,1192076135.3827963,1192076135.3827963,119905040224.038,119896009248.01799,119914071200.05798,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",122823,120843.0,124803.0,10796,10746.0,10846.0,320048.4705882353,320048.4705882353,320048.4705882353,10407.529411764706,10407.529411764706,10407.529411764706,58976,58976.0,58976.0,US-NY,2020-03-15,3
actual,5267240905.5,43300000000.0,0.0,0.0,0.0,48567240905.5,48567240905.5,48567240905.5,0,4119659745536.16,,,730022203.7843137,,,19658506346.335457,,,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.15520320397388082, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16569163584569718, 'No_Measure': 0.2579976399169109, 'Restrict_Mass_Gatherings': 0.2252319396474632, 'Restrict_Mass_Gatherings_and_Schools': 0.13747992820857344, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11780973369133667}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",236311,,,26847,,,795993.0588235294,,,26371.94117647059,,,149441,,,ES,2020-03-15,3
No_Measure-No_Measure-No_Measure,0.0,-0.0,7846500548.037255,7707723010.77164,7985278085.302872,7846500548.037255,7707723010.77164,7985278085.302872,0,51645129552062.39,50868090894383.53,52422168209741.24,6101940818.137255,6101940818.137255,6101940818.137255,24061242221.535458,23977909528.73546,24144574914.335457,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.15520320397388082, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16569163584569718, 'No_Measure': 0.2579976399169109, 'Restrict_Mass_Gatherings': 0.2252319396474632, 'Restrict_Mass_Gatherings_and_Schools': 0.13747992820857344, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11780973369133667}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",3604377,3540628.0,3668126.0,336662,331597.0,341727.0,6315507.235294118,6315507.235294118,6315507.235294118,227446.76470588238,227446.76470588238,227446.76470588238,1288865,1288865.0,1288865.0,ES,2020-03-15,3
No_Measure-No_Measure-Restrict_Mass_Gatherings,627052488.75,3631250000.0000005,7103394500.008786,6977761306.497736,7229027693.519836,11361696988.758787,11236063795.247736,11487330182.269836,0,47594567453296.055,46878461561865.99,48310531610805.336,5726384177.411765,5726384177.411765,5726384177.411765,23615024272.735455,23539584453.535458,23690464091.935455,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.15520320397388082, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16569163584569718, 'No_Measure': 0.2579976399169109, 'Restrict_Mass_Gatherings': 0.2252319396474632, 'Restrict_Mass_Gatherings_and_Schools': 0.13747992820857344, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11780973369133667}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",3263023,3205312.0,3320734.0,310257,305589.0,314925.0,5954199.705882353,5954199.705882353,5954199.705882353,212879.29411764708,212879.29411764708,212879.29411764708,1206316,1206316.0,1206316.0,ES,2020-03-15,3
No_Measure-No_Measure-Restrict_Mass_Gatherings_and_Schools,2382799457.25,14940000000.000002,5531698453.876613,5433862565.003199,5629534342.750028,22854497911.126614,22756662022.253197,22952333800.000027,0,38899412931197.55,38314227003107.64,39484740593208.21,4906130327.411765,4906130327.411765,4906130327.411765,22671257245.535458,22612509063.135456,22730005427.935455,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.15520320397388082, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16569163584569718, 'No_Measure': 0.2579976399169109, 'Restrict_Mass_Gatherings': 0.2252319396474632, 'Restrict_Mass_Gatherings_and_Schools': 0.13747992820857344, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11780973369133667}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",2541047,2496105.0,2585989.0,253576,249761.0,257391.0,5162811.705882353,5162811.705882353,5162811.705882353,181109.29411764708,181109.29411764708,181109.29411764708,1026286,1026286.0,1026286.0,ES,2020-03-15,3
No_Measure-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1003283982.0,5913750000.0,5813135006.532122,5710320463.44097,5915949549.623272,12730168988.532122,12627354445.440971,12832983531.623272,0,40496157415816.89,39886875177881.84,41105581387672.72,5060258654.254902,5060258654.254902,5060258654.254902,22840253368.735455,22778515619.935455,22901991117.535458,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.15520320397388082, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16569163584569718, 'No_Measure': 0.2579976399169109, 'Restrict_Mass_Gatherings': 0.2252319396474632, 'Restrict_Mass_Gatherings_and_Schools': 0.13747992820857344, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11780973369133667}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",2670328,2623099.0,2717557.0,263985,260013.0,267957.0,5312155.294117647,5312155.294117647,5312155.294117647,187065.70588235295,187065.70588235295,187065.70588235295,1060039,1060039.0,1060039.0,ES,2020-03-15,3
No_Measure-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,2633620452.7500005,16600000000.0,5246669955.677044,5153875852.185474,5339464059.168614,24480290408.427044,24387496304.935474,24573084511.918613,0,37257865993148.836,36697390140592.734,37818483579625.71,4745957570.392157,4745957570.392157,4745957570.392157,22500104242.335457,22444383535.135456,22555824949.535458,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.15520320397388082, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16569163584569718, 'No_Measure': 0.2579976399169109, 'Restrict_Mass_Gatherings': 0.2252319396474632, 'Restrict_Mass_Gatherings_and_Schools': 0.13747992820857344, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11780973369133667}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",2410116,2367490.0,2452742.0,242875,239221.0,246529.0,5007265.529411765,5007265.529411765,5007265.529411765,174926.4705882353,174926.4705882353,174926.4705882353,991250,991250.0,991250.0,ES,2020-03-15,3
