policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,7148398371.75,44405000000.0,292791454.4481243,287614698.99129146,297968209.90495706,51846189826.19813,51841013070.741295,51851366581.65496,0,2341392412381.8853,2306097170233.452,2376687654530.3184,280796853.6862745,280796853.6862745,280796853.6862745,19489488083.416485,19486379561.816483,19492596605.016483,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",134497,132119.0,136875.0,15263,15033.0,15493.0,316330.17647058825,316330.17647058825,316330.17647058825,9932.823529411766,9932.823529411766,9932.823529411766,56286,56286.0,56286.0,ES,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,8778734842.5,55091250000.0,277117510.25586355,272217225.75908864,282017794.75263834,64147102352.75587,64142202068.25909,64152002637.25264,0,2257289639750.805,2223222289765.769,2291356989735.8413,272987522.6862745,272987522.6862745,272987522.6862745,19480076243.416485,19477133736.216484,19483018750.61648,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",127297,125046.0,129548.0,14715,14493.0,14937.0,308821.17647058825,308821.17647058825,308821.17647058825,9629.823529411766,9629.823529411766,9629.823529411766,54569,54569.0,54569.0,ES,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-Lockdown,9656608326.75,60382500000.0,276168365.8575544,271285496.8543265,281051234.86078227,70315276692.60756,70310393823.60432,70320159561.61078,0,2252071640542.7085,2218157735901.4224,2285985545183.9937,272526924.0,272526924.0,272526924.0,19479506304.216484,19476574254.61648,19482438353.816483,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",126861,124618.0,129104.0,14681,14460.0,14902.0,308376.0,308376.0,308376.0,9612.0,9612.0,9612.0,54468,54468.0,54468.0,ES,2020-03-15,3
Lockdown-No_Measure-No_Measure,3511493936.9999995,21891250000.000004,1647618890.25013,1618478415.6726854,1676759364.8275747,27050362827.250134,27021222352.672688,27079503301.82758,0,10033959278969.094,9883081963124.28,10184978328734.672,1074392497.235294,1074392497.235294,1074392497.235294,20303030539.416485,20285532360.216484,20320528718.61648,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",756852,743466.0,770238.0,65409,64425.0,66393.0,1102583.1176470588,1102583.1176470588,1102583.1176470588,40242.88235294118,40242.88235294118,40242.88235294118,228043,228043.0,228043.0,ES,2020-03-15,3
Lockdown-No_Measure-Restrict_Mass_Gatherings,4138546425.7499995,25522500000.000004,1347804638.0291955,1323967181.236799,1371642094.821592,31008851063.779198,30985013606.9868,31032688520.571594,0,8566336411304.205,8437561938718.139,8695252617811.041,946641255.0392158,946641255.0392158,946641255.0392158,20122999033.816483,20108685193.816483,20137312873.816483,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",619129,608179.0,630079.0,55842,55002.0,56682.0,981070.3529411765,981070.3529411765,981070.3529411765,35258.64705882353,35258.64705882353,35258.64705882353,199799,199799.0,199799.0,ES,2020-03-15,3
Lockdown-No_Measure-Restrict_Mass_Gatherings_and_Schools,5894293394.25,36831250000.00001,875470329.7954179,859987956.0321735,890952703.558662,43601013724.045425,43585531350.28218,43616496097.80867,0,6159741463495.813,6067048554242.922,6252434372748.704,732494710.9607843,732494710.9607843,732494710.9607843,19839373235.416485,19830076429.016483,19848670041.816483,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",402157,395045.0,409269.0,40154,39550.0,40758.0,776626.6470588235,776626.6470588235,776626.6470588235,26919.352941176472,26919.352941176472,26919.352941176472,152543,152543.0,152543.0,ES,2020-03-15,3
Lockdown-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,4514777918.999999,27805000000.000004,966098381.2770855,949011605.1708279,983185157.3833431,33285876300.27709,33268789524.17083,33302963076.383347,0,6612204370330.18,6512604449356.943,6711662557382.647,770910073.1568627,770910073.1568627,770910073.1568627,19893793278.61648,19883533065.816483,19904053491.416485,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",443788,435939.0,451637.0,43103,42454.0,43752.0,812903.4117647059,812903.4117647059,812903.4117647059,28423.58823529412,28423.58823529412,28423.58823529412,161067,161067.0,161067.0,ES,2020-03-15,3
Lockdown-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,6145114389.75,38491250000.0,822847239.1065956,808294417.3114202,837400060.901771,45459211628.8566,45444658807.06142,45473764450.65177,0,5873966056410.292,5785570678225.571,5962361434595.014,706023171.7450981,706023171.7450981,706023171.7450981,19807774289.816483,19799035657.816483,19816512921.816483,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",377984,371299.0,384669.0,38291,37715.0,38867.0,751171.7058823529,751171.7058823529,751171.7058823529,25892.29411764706,25892.29411764706,25892.29411764706,146723,146723.0,146723.0,ES,2020-03-15,3
Lockdown-No_Measure-Lockdown,7022987873.999999,43782500000.00001,804861388.1459764,790626399.1080331,819096377.18392,51610349262.14598,51596114273.10804,51624584251.18393,0,5772829940814.478,5686111095087.775,5859690520461.949,696226317.137255,696226317.137255,696226317.137255,19796974203.416485,19788426422.61648,19805521984.216484,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",369722,363183.0,376261.0,37632,37066.0,38198.0,741675.2352941176,741675.2352941176,741675.2352941176,25513.764705882353,25513.764705882353,25513.764705882353,144578,144578.0,144578.0,ES,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings-No_Measure,4138546425.7499995,25522500000.000004,1062941587.0183233,1044143738.6710771,1081739435.3655694,30723988012.768326,30705190164.42108,30742785861.115574,0,6677810213942.515,6577285762064.184,6778334665820.847,726555508.6470588,726555508.6470588,726555508.6470588,19951945377.816483,19940657705.816483,19963233049.816483,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",488274,479639.0,496909.0,43531,42876.0,44186.0,757658.8235294118,757658.8235294118,757658.8235294118,26964.176470588238,26964.176470588238,26964.176470588238,152797,152797.0,152797.0,ES,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,4765598914.499999,29153750000.000004,900927427.4876814,884994427.8289095,916860427.146453,34820276341.987686,34804343342.32891,34836209341.646454,0,5906840215169.676,5817827907881.984,5995710788536.6,660917249.2156863,660917249.2156863,660917249.2156863,19854659632.216484,19845092235.416485,19864227029.016483,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",413851,406532.0,421170.0,38505,37925.0,39085.0,695525.9411764706,695525.9411764706,695525.9411764706,24397.058823529413,24397.058823529413,24397.058823529413,138250,138250.0,138250.0,ES,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,6521345883.0,40462500000.00001,610402164.1373547,599606735.0749351,621197593.1997743,47594248047.13736,47583452618.07494,47605043476.19978,0,4429882044403.921,4363125586500.868,4496496768386.206,529521976.35294116,529521976.35294116,529521976.35294116,19680205949.016483,19673723544.216484,19686688353.816483,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",280395,275436.0,285354.0,28877,28442.0,29312.0,570057.1764705882,570057.1764705882,570057.1764705882,19280.823529411766,19280.823529411766,19280.823529411766,109258,109258.0,109258.0,ES,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,5141830407.749999,31436250000.000004,689257341.98128,677068673.4351038,701446010.527456,37267337749.73128,37255149081.185104,37279526418.27746,0,4847198938980.524,4774291324523.856,4920248287357.96,567689298.3137255,567689298.3137255,567689298.3137255,19727556654.61648,19720237641.816483,19734875667.416485,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",316618,311019.0,322217.0,31598,31122.0,32074.0,606685.8235294118,606685.8235294118,606685.8235294118,20763.176470588238,20763.176470588238,20763.176470588238,117658,117658.0,117658.0,ES,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,6772166878.5,42122500000.0,577833014.2678529,567614473.4291762,588051555.1065296,49472499892.76785,49462281351.92918,49482718433.60653,0,4252315951471.741,4188322142439.0635,4316309760504.419,512940093.09803927,512940093.09803927,512940093.09803927,19660648929.816483,19654512933.016483,19666784926.61648,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",265434,260740.0,270128.0,27720,27303.0,28137.0,554080.8823529412,554080.8823529412,554080.8823529412,18638.117647058825,18638.117647058825,18638.117647058825,105616,105616.0,105616.0,ES,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings-Lockdown,7650040362.749999,47413750000.00001,568961997.242372,558900195.8456179,579023798.6391261,55632752359.99238,55622690558.59563,55642814161.38914,0,4203358923377.2637,4140274242305.195,4266585338370.1,508306694.39215684,508306694.39215684,508306694.39215684,19655322089.816483,19649280211.416485,19661363968.216484,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",261359,256737.0,265981.0,27401,26989.0,27813.0,549619.5294117647,549619.5294117647,549619.5294117647,18458.470588235294,18458.470588235294,18458.470588235294,104598,104598.0,104598.0,ES,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-No_Measure,5894293394.25,36831250000.00001,387294453.2439897,380445810.4066491,394143096.0813304,43112837847.493996,43105989204.656654,43119686490.33134,0,2812284717661.917,2770070632108.123,2854640537136.478,322863358.9607843,322863358.9607843,322863358.9607843,19546234942.61648,19542122491.416485,19550347393.816483,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",177908,174762.0,181054.0,18333,18057.0,18609.0,355894.64705882355,355894.64705882355,355894.64705882355,11583.352941176472,11583.352941176472,11583.352941176472,65639,65639.0,65639.0,ES,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,6521345883.0,40462500000.00001,350502046.189351,344304307.42332786,356699784.9553742,47334347929.18936,47328150190.42333,47340545667.95538,0,2636384249944.331,2596637853605.3223,2676130646283.3403,307719850.6666667,307719850.6666667,307719850.6666667,19524141955.416485,19520420357.016483,19527863553.816483,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",161007,158160.0,163854.0,17186,16927.0,17445.0,341516.0,341516.0,341516.0,10992.0,10992.0,10992.0,62288,62288.0,62288.0,ES,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,8277092851.5,51771250000.00001,293821145.50408804,288624797.61701494,299017493.39116114,60342163997.0041,60336967649.11702,60347360344.89117,0,2349218464784.127,2313769772063.1587,2384667157505.094,282152993.2941177,282152993.2941177,282152993.2941177,19490106389.016483,19486986102.61648,19493226675.416485,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",134970,132583.0,137357.0,15314,15083.0,15545.0,317108.64705882355,317108.64705882355,317108.64705882355,9996.352941176472,9996.352941176472,9996.352941176472,56646,56646.0,56646.0,ES,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,6897577376.25,42745000000.00001,310920983.2305059,305422041.14305437,316419925.3179574,49953498359.480515,49947999417.39306,49958997301.56796,0,2440994837942.657,2404164786799.4062,2477824889085.909,290718765.6862745,290718765.6862745,290718765.6862745,19500374445.016483,19497072457.816483,19503676432.216484,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",142825,140299.0,145351.0,15912,15672.0,16152.0,325339.17647058825,325339.17647058825,325339.17647058825,10328.823529411766,10328.823529411766,10328.823529411766,58530,58530.0,58530.0,ES,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,8527913847.0,53431250000.00001,287468844.2328357,282385697.0538178,292551991.41185355,62246632691.23284,62241549544.053825,62251715838.41186,0,2314227206119.291,2279392399349.0054,2349062012889.5757,278876554.7254902,278876554.7254902,278876554.7254902,19486291979.416485,19483239667.416485,19489344291.416485,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",132052,129717.0,134387.0,15086,14859.0,15313.0,313946.5294117647,313946.5294117647,313946.5294117647,9869.470588235296,9869.470588235296,9869.470588235296,55927,55927.0,55927.0,ES,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Lockdown,9405787331.25,58722500000.000015,286260644.36801565,281199266.5559314,291322022.1800998,68414547975.618034,68409486597.80595,68419609353.430115,0,2307934760091.548,2273100005609.102,2342769514573.9927,278313341.15686274,278313341.15686274,278313341.15686274,19485566483.416485,19482527243.416485,19488605723.416485,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16925430452576792, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.16993136958606186, 'No_Measure': 0.2637268770529481, 'Restrict_Mass_Gatherings': 0.2302335636672237, 'Restrict_Mass_Gatherings_and_Schools': 0.1358669654992466, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11863274471225785}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",131497,129172.0,133822.0,15045,14818.0,15272.0,313406.4117647059,313406.4117647059,313406.4117647059,9847.588235294119,9847.588235294119,9847.588235294119,55803,55803.0,55803.0,ES,2020-03-15,3
