policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Lockdown-No_Measure-Lockdown,10070000000.0,24780000000.0,2675551845.1300664,2632413672.1113133,2718690018.14882,37525551845.130066,37482413672.11131,37568690018.14882,0,122813370069.42105,122298255815.00974,123470218244.60034,3043303866.6863728,3043303866.6863728,3043303866.6863728,120652215274.3457,120624652553.08871,120679777995.6027,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",374804,368761.0,380847.0,20836,20740.0,20932.0,793365.2352941176,793365.2352941176,793365.2352941176,27745.764705882353,27745.764705882353,27745.764705882353,157226,157226.0,157226.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings-No_Measure,5890000000.0,14455000000.0,3618438233.5148215,3560102117.3623714,3676774349.667272,23963438233.51482,23905102117.362373,24021774349.66727,0,130202134232.89297,129619643038.3822,130784625427.40375,3245982536.5060596,3245982536.5060596,3245982536.5060596,121254663474.66171,121217390173.63371,121291936775.68971,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",506888,498716.0,515060.0,22089,21987.0,22191.0,834702.8823529412,834702.8823529412,834702.8823529412,30164.117647058825,30164.117647058825,30164.117647058825,170930,170930.0,170930.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,6745000000.0,16520000000.0,3022498971.5668483,2973771324.863884,3071226618.2698126,26287498971.56685,26238771324.863884,26336226618.269814,0,119680875703.28679,119165784198.03664,120195967208.53694,2925728987.0307417,2925728987.0307417,2925728987.0307417,120873893807.94371,120842759746.16971,120905027869.71771,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",423406,416580.0,430232.0,20301,20207.0,20395.0,756677.6470588235,756677.6470588235,756677.6470588235,26973.352941176472,26973.352941176472,26973.352941176472,152849,152849.0,152849.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,9357500000.0,22862500000.0,2021033756.8058078,1988453478.5238955,2053614035.0877194,34241033756.80581,34208453478.523895,34273614035.08772,0,100718965071.2301,100184579705.65459,101111616516.03761,2347606007.2790422,2347606007.2790422,2347606007.2790422,120234017229.2337,120213200373.3977,120254834085.06972,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",283116,278552.0,287680.0,17082,17003.0,17161.0,615378.4117647059,615378.4117647059,615378.4117647059,21235.58823529412,21235.58823529412,21235.58823529412,120335,120335.0,120335.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,7267500000.0,17847500000.0,2329461343.0127044,2291905505.142166,2367017180.8832426,27444461343.012703,27406905505.142166,27482017180.883244,0,106714915765.39983,106282307732.51543,107289257719.05223,2532324939.661543,2532324939.661543,2532324939.661543,120431084072.62772,120407088130.78871,120455080014.4667,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",326322,321061.0,331583.0,18109,18025.0,18193.0,660585.0588235294,660585.0588235294,660585.0588235294,23065.94117647059,23065.94117647059,23065.94117647059,130707,130707.0,130707.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,9690000000.0,23747500000.0,1853299576.527526,1823417664.8517847,1883181488.203267,35290799576.52753,35260917664.85178,35320681488.20327,0,97046794091.23207,96677512354.19627,97557809749.03584,2237050390.3709726,2237050390.3709726,2237050390.3709726,120126845086.03072,120107752325.61671,120145937846.44472,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",259619,255433.0,263805.0,16471,16395.0,16547.0,588173.5294117647,588173.5294117647,588173.5294117647,20147.470588235294,20147.470588235294,20147.470588235294,114169,114169.0,114169.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings-Lockdown,10925000000.0,26845000000.0,1937155958.862674,1905924863.883848,1968387053.8415005,39707155958.86267,39675924863.88385,39738387053.8415,0,98909389035.30667,98525474444.32573,99435037547.05562,2293084088.0874963,2293084088.0874963,2293084088.0874963,120180424315.9837,120160469507.8587,120200379124.1087,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",271366,266991.0,275741.0,16781,16703.0,16859.0,601976.7647058824,601976.7647058824,601976.7647058824,20698.235294117647,20698.235294117647,20698.235294117647,117290,117290.0,117290.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-No_Measure,8502500000.0,20797500000.0,1341081064.7307925,1319458439.2014518,1362703690.2601333,30641081064.730793,30619458439.20145,30662703690.26013,0,72963908607.03723,72582307786.09038,73345509427.98407,1477189966.6715932,1477189966.6715932,1477189966.6715932,119799567988.3847,119785752419.5137,119813383557.2557,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",187865,184836.0,190894.0,12377,12320.0,12434.0,390384.0588235294,390384.0588235294,390384.0588235294,13204.94117647059,13204.94117647059,13204.94117647059,74828,74828.0,74828.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,9357500000.0,22862500000.0,1149746884.4525106,1131208106.4730792,1168285662.431942,33369746884.45251,33351208106.47308,33388285662.431942,0,69525283157.22101,69161967716.41533,69888598598.02672,1371607262.7845109,1371607262.7845109,1371607262.7845109,119677316851.88771,119665471677.78471,119689162025.9907,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",161062,158465.0,163659.0,11790,11735.0,11845.0,364592.64705882355,364592.64705882355,364592.64705882355,12156.352941176472,12156.352941176472,12156.352941176472,68886,68886.0,68886.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,11970000000.0,29205000000.0,944621052.631579,929394555.3539021,959847549.909256,42119621052.63158,42104394555.353905,42134847549.909256,0,65751025863.334854,65412372793.89289,66089678932.77681,1257129355.8232338,1257129355.8232338,1257129355.8232338,119546253672.12271,119536524847.9557,119555982496.2897,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",132327,130194.0,134460.0,11151,11099.0,11203.0,336647.5294117647,336647.5294117647,336647.5294117647,11018.470588235296,11018.470588235296,11018.470588235296,62438,62438.0,62438.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,9880000000.0,24190000000.0,1014507320.0241985,998152934.0592861,1030861705.9891107,35084507320.0242,35068152934.05929,35100861705.98911,0,67142005186.312256,66795081223.17571,67488929149.448784,1299503141.5903044,1299503141.5903044,1299503141.5903044,119590906831.3327,119580457353.52371,119601356309.14171,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",142117,139826.0,144408.0,11386,11333.0,11439.0,347036.5882352941,347036.5882352941,347036.5882352941,11437.411764705883,11437.411764705883,11437.411764705883,64812,64812.0,64812.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,12302500000.0,30090000000.0,910270417.4228675,895593587.4168179,924947247.428917,43302770417.42287,43288093587.41682,43317447247.42892,0,64941696811.24883,64751831047.537445,65273296495.72822,1234406156.222288,1234406156.222288,1234406156.222288,119524305663.73471,119514928044.1907,119533683283.27872,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",127515,125459.0,129571.0,11026,10975.0,11077.0,331058.29411764705,331058.29411764705,331058.29411764705,10794.705882352942,10794.705882352942,10794.705882352942,61170,61170.0,61170.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Lockdown,13537500000.0,33187500000.0,927417180.8832425,912469086.5093769,942365275.2571082,47652417180.88324,47637469086.50938,47667365275.25711,0,65349249213.46313,65017078352.047745,65681420074.87852,1245892409.2151935,1245892409.2151935,1245892409.2151935,119535261423.53271,119525710482.22672,119544812364.83871,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",129917,127823.0,132011.0,11089,11038.0,11140.0,333890.5294117647,333890.5294117647,333890.5294117647,10907.470588235296,10907.470588235296,10907.470588235296,61809,61809.0,61809.0,US-NY,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,6412500000.0,15782500000.0,1981422020.568663,1949477071.9903204,2013366969.1470056,24176422020.568665,24144477071.990322,24208366969.147007,0,89209339895.72366,88729356287.72333,89547589582.956,1975317783.2545075,1975317783.2545075,1975317783.2545075,120208707690.8827,120188296772.85771,120229118608.90771,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",277567,273092.0,282042.0,15120,15050.0,15190.0,515756.0588235294,515756.0588235294,515756.0588235294,17968.94117647059,17968.94117647059,17968.94117647059,101824,101824.0,101824.0,US-NY,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,7267500000.0,17847500000.0,1683495220.8106475,1656354506.9570477,1710635934.664247,26798495220.810646,26771354506.957047,26825635934.664246,0,83954581857.91005,83508298094.54004,84400865621.28009,1817539755.6163168,1817539755.6163168,1817539755.6163168,120018350224.1177,120001008925.71971,120035691522.51572,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",235832,232030.0,239634.0,14239,14173.0,14305.0,477316.0588235294,477316.0588235294,477316.0588235294,16396.94117647059,16396.94117647059,16396.94117647059,92916,92916.0,92916.0,US-NY,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,9880000000.0,24190000000.0,1245289050.2117362,1225215486.9933455,1265362613.430127,35315289050.21174,35295215486.99335,35335362613.43013,0,75710437970.97949,75456144791.36891,76106465071.35806,1568689182.973692,1568689182.973692,1568689182.973692,119738362600.90372,119725536790.51572,119751188411.29172,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",174446,171634.0,177258.0,12853,12793.0,12913.0,416531.70588235295,416531.70588235295,416531.70588235295,13925.29411764706,13925.29411764706,13925.29411764706,78910,78910.0,78910.0,US-NY,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,7790000000.0,19175000000.0,1388095462.7949183,1365716152.450091,1410474773.139746,28353095462.794918,28330716152.450092,28375474773.139748,0,78569536781.4572,78298596597.65349,78982210886.02893,1655492969.8492463,1655492969.8492463,1655492969.8492463,119829607386.39871,119815308341.0337,119843906431.7637,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",194451,191316.0,197586.0,13335,13273.0,13397.0,437804.0,437804.0,437804.0,14784.000000000002,14784.000000000002,14784.000000000002,83776,83776.0,83776.0,US-NY,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,10212500000.0,25075000000.0,1192635208.7114336,1173411131.276467,1211859286.1464007,36480135208.71143,36460911131.27647,36499359286.1464,0,74727191421.88039,74480582928.0564,75115533836.47238,1537745843.8146615,1537745843.8146615,1537745843.8146615,119704719934.6797,119692436895.07271,119717002974.28671,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",167070,164377.0,169763.0,12681,12622.0,12740.0,408985.64705882355,408985.64705882355,408985.64705882355,13617.352941176472,13617.352941176472,13617.352941176472,77165,77165.0,77165.0,US-NY,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,11447500000.0,28172500000.0,1227785359.9516034,1207990199.6370237,1247580520.2661827,40847785359.95161,40827990199.637024,40867580520.26618,0,75549995943.06755,75160451050.71558,75797806914.65157,1560729377.9929056,1560729377.9929056,1560729377.9929056,119727178786.15572,119714530858.62871,119739826713.68271,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",171994,169221.0,174767.0,12808,12749.0,12867.0,414637.23529411765,414637.23529411765,414637.23529411765,13843.764705882353,13843.764705882353,13843.764705882353,78448,78448.0,78448.0,US-NY,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,8835000000.0,21682500000.0,1020732123.4119781,1004277797.9431337,1037186448.8808228,31538232123.41198,31521777797.943134,31554686448.88082,0,65132784153.224625,64797441756.71724,65468126549.73201,1235481183.3431864,1235481183.3431864,1235481183.3431864,119594884109.6607,119584370776.46571,119605397442.85571,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.2585159486396013, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25199852422877594, 'No_Measure': 0.3910034232192611, 'Restrict_Mass_Gatherings': 0.341345988470415, 'Restrict_Mass_Gatherings_and_Schools': 0.19885201087146837, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",142989,140684.0,145294.0,11043,10992.0,11094.0,329658.1176470588,329658.1176470588,329658.1176470588,10887.882352941177,10887.882352941177,10887.882352941177,61698,61698.0,61698.0,US-NY,2020-03-15,3
