policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1630336470.75,9545000000.0,4751508289.276593,4667472002.102448,4835544576.450738,15926844760.026592,15842808472.852448,16010881047.200737,0,32510738811168.215,32021616627777.703,33000002728479.5,3972923539.5294123,3972923539.5294123,3972923539.5294123,22178373069.063,22127911227.463,22228834910.663002,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",2182658,2144055.0,2221261.0,211930,208741.0,215119.0,4149178.7647058824,4149178.7647058824,4149178.7647058824,147316.23529411765,147316.23529411765,147316.23529411765,834792,834792.0,834792.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,3260672941.5,20231250000.0,4087274834.585596,4014985297.8088737,4159564371.362319,27579197776.085594,27506908239.308872,27651487312.86232,0,28784212643021.043,28351122626161.4,29217302659880.69,3617008923.9607844,3617008923.9607844,3617008923.9607844,21779516283.463,21736108093.063,21822924473.863003,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",1877535,1844328.0,1910742.0,187637,184814.0,190460.0,3804952.6470588236,3804952.6470588236,3804952.6470588236,133548.35294117648,133548.35294117648,133548.35294117648,756774,756774.0,756774.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-No_Measure-Lockdown,4138546425.7499995,25522500000.000004,4027163081.6715827,3955938066.9379187,4098388096.405248,33688209507.421585,33616984492.687923,33759434522.15525,0,28441813352444.953,28013788208405.48,28869838496484.43,3583641705.8039217,3583641705.8039217,3583641705.8039217,21743420569.863003,21700651600.263,21786189539.463,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",1849922,1817204.0,1882640.0,185405,182615.0,188195.0,3772577.2352941176,3772577.2352941176,3772577.2352941176,132259.76470588235,132259.76470588235,132259.76470588235,749472,749472.0,749472.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,1254104977.5,7262500000.000001,4985367890.49851,4897195423.606964,5073540357.390058,13501972867.998512,13413800401.106964,13590145334.890059,0,31880693683385.75,31400930849220.547,32360314783630.19,3662612835.8235297,3662612835.8235297,3662612835.8235297,22318800336.263,22265854814.663002,22371745857.863,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",2290084,2249581.0,2330587.0,207822,204695.0,210949.0,3784564.411764706,3784564.411764706,3784564.411764706,136651.58823529413,136651.58823529413,136651.58823529413,774359,774359.0,774359.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,1881157466.25,10893750000.000002,4342731824.742434,4265925144.3269687,4419538505.157898,17117639290.992435,17040832610.576971,17194445971.407898,0,28550637408018.8,28121206556163.133,28980209993795.24,3362895009.1764708,3362895009.1764708,3362895009.1764708,21932912281.863003,21886791651.463,21979032912.263,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",1994882,1959600.0,2030164.0,186115,183315.0,188915.0,3497779.588235294,3497779.588235294,3497779.588235294,124993.41176470589,124993.41176470589,124993.41176470589,708296,708296.0,708296.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,3636904434.75,22202500000.000004,3131497310.171776,3076111686.819068,3186882933.524484,28970901744.92178,28915516121.569073,29026287368.274487,0,22085206673726.91,21752943366730.477,22417469980723.348,2768530945.5882354,2768530945.5882354,2768530945.5882354,21205594045.063,21172336262.663002,21238851827.463,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",1438488,1413046.0,1463930.0,143968,141802.0,146134.0,2926877.294117647,2926877.294117647,2926877.294117647,101919.70588235295,101919.70588235295,101919.70588235295,577545,577545.0,577545.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,2257388959.5,13176250000.0,3457352079.118797,3396204104.3387394,3518500053.898854,18890991038.618797,18829843063.838737,18952139013.398853,0,23884868960866.438,23525439391393.04,24244298530339.836,2938919930.0588236,2938919930.0588236,2938919930.0588236,21401262277.063,21364544336.263,21437980217.863003,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",1588173,1560084.0,1616262.0,155700,153357.0,158043.0,3091449.529411765,3091449.529411765,3091449.529411765,108515.4705882353,108515.4705882353,108515.4705882353,614921,614921.0,614921.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,3887725430.25,23862500000.0,3002768512.6827545,2949659965.1113114,3055877060.254198,30752993942.932755,30699885395.361313,30806102490.504196,0,21385967733448.656,21064141334676.83,21707794132220.48,2704526431.9607844,2704526431.9607844,2704526431.9607844,21128295387.463,21096404936.263,21160185838.663002,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",1379355,1354959.0,1403751.0,139410,137312.0,141508.0,2865526.6470588236,2865526.6470588236,2865526.6470588236,99432.35294117648,99432.35294117648,99432.35294117648,563450,563450.0,563450.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,4765598914.499999,29153750000.000004,2976081445.758737,2923445293.4497547,3028717598.0677195,36895430360.25874,36842794207.94976,36948066512.567726,0,21247061784494.742,20927242435636.977,21566739399431.742,2692358675.4509807,2692358675.4509807,2692358675.4509807,21112270422.663002,21080663633.863003,21143877211.463,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",1367096,1342917.0,1391275.0,138504,136420.0,140588.0,2853986.0588235296,2853986.0588235296,2853986.0588235296,98956.94117647059,98956.94117647059,98956.94117647059,560756,560756.0,560756.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,3009851946.0,18571250000.000004,1963720982.8108552,1928990134.8048377,1998451830.816873,23544822928.81086,23510092080.80484,23579553776.816875,0,13312856552037.855,13112428143414.852,13513143226740.094,1607435615.5294118,1607435615.5294118,1607435615.5294118,20504371441.863003,20483516373.063,20525226510.663002,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",902057,886103.0,918011.0,86783,85477.0,88089.0,1714366.7647058824,1714366.7647058824,1714366.7647058824,58864.23529411765,58864.23529411765,58864.23529411765,333564,333564.0,333564.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,3636904434.75,22202500000.000004,1732906916.022962,1702257824.3170123,1763556007.7289124,27572311350.772964,27541662259.067017,27602960442.478916,0,12167558463808.432,11984474456178.512,12350500737517.586,1506472830.0,1506472830.0,1506472830.0,20365772947.463,20347368878.663002,20384177016.263,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",796030,781951.0,810109.0,79317,78124.0,80510.0,1618101.0,1618101.0,1618101.0,54930.0,54930.0,54930.0,311270,311270.0,311270.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,5392651403.25,33511250000.000008,1403808511.4028206,1378980548.414941,1428636474.3907003,40307709914.65283,40282881951.66495,40332537877.64071,0,10483873111563.291,10326256399346.523,10641631557700.824,1356388335.9803922,1356388335.9803922,1356388335.9803922,20168156987.463,20153248371.463,20183065603.463,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",644855,633450.0,656260.0,68342,67314.0,69370.0,1474779.8235294118,1474779.8235294118,1474779.8235294118,49086.17647058824,49086.17647058824,49086.17647058824,278155,278155.0,278155.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,4013135928.0,24485000000.000004,1484609870.6506183,1458353837.1918879,1510865904.1093483,29982745798.650623,29956489765.19189,30009001832.109352,0,10915296134320.11,10750937907020.691,11079512627698.762,1395948988.627451,1395948988.627451,1395948988.627451,20216676329.863003,20200910190.663002,20232442469.063,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",681972,669911.0,694033.0,71154,70083.0,72225.0,1512759.6470588236,1512759.6470588236,1512759.6470588236,50622.352941176476,50622.352941176476,50622.352941176476,286860,286860.0,286860.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,5643472398.75,35171250000.0,1362316098.027197,1338221762.704983,1386410433.3494112,42177038496.7772,42152944161.45499,42201132832.09941,0,10256264370858.754,10101882564117.959,10410646177599.553,1335018419.3333335,1335018419.3333335,1335018419.3333335,20143241755.463,20128773665.863003,20157709845.063,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",625795,614727.0,636863.0,66858,65852.0,67864.0,1454185.0,1454185.0,1454185.0,48258.0,48258.0,48258.0,273462,273462.0,273462.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,6521345883.0,40462500000.00001,1342403658.0929456,1318661986.5150573,1366145329.670834,48326249541.09296,48302507869.51507,48349991212.670845,0,10138402644819.932,9985850857711.176,10291096165849.457,1322999940.6078432,1322999940.6078432,1322999940.6078432,20131284797.063,20117028473.863003,20145541120.263,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",616648,605742.0,627554.0,66090,65095.0,67085.0,1442395.4705882352,1442395.4705882352,1442395.4705882352,47796.529411764706,47796.529411764706,47796.529411764706,270847,270847.0,270847.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,1630336470.75,9545000000.0,2533843287.3107934,2489028868.5410876,2578657706.0804987,13709179758.060793,13664365339.291088,13753994176.830498,0,16712230448215.578,16460836183797.475,16963624712633.684,1975509322.27451,1975509322.27451,1975509322.27451,20846716664.263,20819806645.063,20873626683.463,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",1163949,1143363.0,1184535.0,108943,107304.0,110582.0,2083401.4705882352,2083401.4705882352,2083401.4705882352,72831.52941176471,72831.52941176471,72831.52941176471,412712,412712.0,412712.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,2257388959.5,13176250000.0,2262627452.430655,2222611002.133136,2302643902.728174,17696266411.930656,17656249961.633137,17736282862.228172,0,15398233188078.191,15166497767217.998,15629826875017.62,1863090655.882353,1863090655.882353,1863090655.882353,20683857845.063,20659828894.663002,20707886795.463,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",1039363,1020981.0,1057745.0,100377,98867.0,101887.0,1976878.9411764706,1976878.9411764706,1976878.9411764706,68437.05882352941,68437.05882352941,68437.05882352941,387810,387810.0,387810.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,4013135928.0,24485000000.0,1703468201.1185257,1673341574.2189844,1733594828.0180666,30201604129.118526,30171477502.218983,30231730756.018066,0,12481811554080.08,12294115026361.248,12669649815719.678,1598315971.9019608,1598315971.9019608,1598315971.9019608,20348095681.863003,20330005341.063,20366186022.663002,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",782507,768668.0,796346.0,81366,80142.0,82590.0,1723105.1176470588,1723105.1176470588,1723105.1176470588,58146.88235294118,58146.88235294118,58146.88235294118,329499,329499.0,329499.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,2633620452.75,15458750000.0,1837291030.470032,1804795896.448105,1869786164.4919593,19929661483.22003,19897166349.198105,19962156617.24196,0,13205914098896.43,13007178498882.86,13404507964989.234,1665816401.1176472,1665816401.1176472,1665816401.1176472,20428453187.463,20408940613.063,20447965761.863003,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",843980,829053.0,858907.0,86086,84791.0,87381.0,1788103.0588235294,1788103.0588235294,1788103.0588235294,60763.941176470595,60763.941176470595,60763.941176470595,344329,344329.0,344329.0,ES,2020-03-15,3
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,4263956923.5,26145000000.0,1627112146.5985887,1598335220.4489365,1655889072.748241,32036069070.098587,32007292143.948936,32064845996.24824,0,12051166226067.578,11869915887760.93,12232558298294.998,1556579001.6666667,1556579001.6666667,1556579001.6666667,20302245641.863003,20284965765.063,20319525518.663002,ES,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.16491097591890982, 'Lockdown': 0.11344261720683742, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.168554893192067, 'No_Measure': 0.26171138593094223, 'Restrict_Mass_Gatherings': 0.22847403991771256, 'Restrict_Mass_Gatherings_and_Schools': 0.13600493889271512, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.11837395877548534}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 15}",747432,734213.0,760651.0,78559,77377.0,79741.0,1682612.0,1682612.0,1682612.0,56535.00000000001,56535.00000000001,56535.00000000001,320365,320365.0,320365.0,ES,2020-03-15,3
