region,t0,policy_before,policy_after,direction,severity_change,beta_post,se_beta_post,t_stat,p_value,n_obs,r_squared
US__Ohio,2020-05-21,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-6.042719168373187e-05,0.0004523563399741023,-0.13358316518166047,0.8944191364704499,42,0.9996568793308364
US__Oklahoma,2020-03-17,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-3.159466167927368e-08,1.0764374098525444e-08,-2.935113680562409,0.005939014783194141,37,0.9999999999369855
US__Oklahoma,2020-03-24,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools,tightening,1,-2.0297678436875756e-08,2.0670390818476308e-08,-0.9819687791646686,0.3321680059164629,42,0.9999999998002082
US__Oklahoma,2020-04-01,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,2,-2.029449499551801e-08,3.162935380051544e-08,-0.6416348283153127,0.5248637329122414,42,0.9999999995321747
US__Oklahoma,2020-05-25,Restrict_Mass_Gatherings_and_Schools_and_Others,Mass_Gatherings_Authorized_But_Others_Restricted,relaxing,-3,-0.5701079182509468,0.2778180553394512,-2.052090954111539,0.046916592896723674,42,0.4480479769073584
US__Oregon,2020-03-12,No_Measure,Restrict_Mass_Gatherings,tightening,1,-8.173227134151972e-11,1.2584220255529097e-08,-0.006494822061431198,0.9948623917798849,32,0.9999999999615657
US__Oregon,2020-03-16,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,tightening,2,-5.716385944497726e-08,1.3016474085315514e-08,-4.391654688535542,0.00010934144791763245,36,0.9999999999666319
US__Oregon,2020-03-17,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,2,-6.974500077960247e-08,1.4063297642193655e-08,-4.959363198738596,1.93912614767644e-05,37,0.9999999999626478
US__Oregon,2020-03-23,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-9.918532759272281e-08,3.6535269485537e-08,-2.7147829751738035,0.009827758575672751,42,0.9999999997832381
US__Pennsylvania,2020-03-17,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-0.0027404888689317695,0.0005398871519906391,-5.076040166592603,1.368909384469319e-05,37,0.9999496878298637
US__Pennsylvania,2020-04-01,Mass_Gatherings_Authorized_But_Others_Restricted,Lockdown,tightening,4,-0.0025511300439402676,0.003080988774120075,-0.8280231545695474,0.41269587688411224,42,0.9984276465067062
US__Pennsylvania,2020-06-06,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-0.33027059379721285,0.515866589496044,-0.6402248188235218,0.5257702323613835,42,0.17748731530952844
US__Rhode_Island,2020-03-16,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,0.0017216290946184057,0.01022649375629372,0.16834988957567776,0.8673356179997802,36,0.9961024599991304
US__Rhode_Island,2020-03-17,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-0.0060256940076747305,0.009977643490033694,-0.6039195541205273,0.5499057070658186,37,0.9964447127920097
US__Rhode_Island,2020-03-28,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.033635415482166864,0.0110715377216651,-3.0380075765219248,0.004234741832210176,42,0.9960560124724347
US__Rhode_Island,2020-05-10,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,0.005428705087856929,0.008341717559593636,0.650789846224593,0.5189982271055862,42,0.9675289938499271
US__South_Carolina,2020-03-16,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-3.216536477326651e-05,1.6668087890916096e-05,-1.929757329321274,0.06227072807915124,36,0.9999994453768238
US__South_Carolina,2020-03-18,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-6.13863010242746e-05,1.5197159499945954e-05,-4.039327285108306,0.00027858337158659374,38,0.9999995741113477
US__South_Carolina,2020-04-07,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-9.278702846460003e-05,0.00011459248202143525,-0.8097130529666303,0.42301812313341314,42,0.9999780383304151
US__South_Carolina,2020-05-05,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-7.083848394235769e-05,0.00027190984361318384,-0.2605219546340948,0.7958318484202782,42,0.9998654811548547
US__South_Carolina,2020-06-01,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools,relaxing,-2,-0.1578096072866122,0.20443816589397545,-0.771918524100116,0.44481517707240203,42,0.36360519145014225
US__South_Dakota,2020-03-16,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,7.970784242431871e-05,6.419923630887771e-05,1.2415699470446258,0.22314794469405674,36,0.9999919919486218
US__South_Dakota,2020-04-06,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools,tightening,1,-0.00010157241558292254,4.647606714795743e-05,-2.185477855937441,0.034924075305874824,42,0.9999965534344855
US__South_Dakota,2020-04-29,Restrict_Mass_Gatherings_and_Schools,Mass_Gatherings_Authorized_But_Others_Restricted,relaxing,-1,-8.954796778094668e-05,0.0001947315784796815,-0.4598533452050778,0.6481749156784027,42,0.9999369675870482
US__Tennessee,2020-03-20,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-1.966160477948043e-08,4.0838633837714566e-09,-4.81446192779419,2.4989682136489222e-05,40,0.999999999992023
US__Tennessee,2020-03-23,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-2.1144334785990447e-08,6.844639274594439e-09,-3.0891817578280336,0.003690922579734579,42,0.999999999978681
US__Tennessee,2020-04-02,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-2.1142298312841045e-08,2.0458430943083653e-08,-1.0334271661233427,0.3077700944247086,42,0.9999999998095318
US__Tennessee,2020-04-30,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-2.112448125332709e-08,6.05783690168626e-08,-0.3487132716869098,0.7291801823453623,42,0.9999999983295446
US__Texas,2020-03-19,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-1.371829661861359e-07,3.0317020551557004e-08,-4.524948813912736,6.350931884169242e-05,39,0.9999999998760932
US__Texas,2020-03-21,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-1.4876942560980602e-07,4.25206007676857e-08,-3.4987611398676672,0.0012092754549830609,41,0.9999999997696143
US__Texas,2020-04-02,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-1.4771682096959005e-07,1.5500647747871363e-07,-0.9529719233176908,0.34647367612857805,42,0.9999999970085887
US__Texas,2020-05-02,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-1.4719119972530668e-07,4.552415693231314e-07,-0.3233254817747763,0.7481761152169768,42,0.999999974166937
US__Utah,2020-03-16,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-2.0846434941386872e-08,8.736405292564344e-09,-2.386157034075504,0.02291806540319352,36,0.9999999999777581
US__Utah,2020-03-19,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-4.333549418570888e-08,8.414932335023768e-09,-5.149832756865118,9.497678695513656e-06,39,0.9999999999815742
US__Vermont,2020-03-13,No_Measure,Restrict_Mass_Gatherings,tightening,1,-9.779954831294613e-05,2.8670735285985593e-05,-3.4111280138933537,0.0018680657988308091,33,0.9999094670483887
US__Vermont,2020-03-17,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,3,-6.906025293628028e-05,3.970219350476825e-05,-1.7394568622004756,0.09100174420653917,37,0.9998553782312022
US__Vermont,2020-03-18,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,-5.733672265227711e-05,4.218865963222392e-05,-1.3590553279508084,0.18282273223358825,38,0.9998423281728094
US__Vermont,2020-03-24,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,2.5947023888952246e-06,4.993606200444722e-05,0.051960492773021325,0.9588254089959909,42,0.9997986245466618
US__Vermont,2020-05-16,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-0.6530943516334528,0.5719923264521499,-1.1417886594464435,0.26050398381441986,42,0.29716175716412296
US__Virginia,2020-03-15,No_Measure,Restrict_Mass_Gatherings,tightening,1,-0.01736549271538506,0.005737523515603533,-3.0266529920371705,0.004852400498264187,35,0.9961382746773697
US__Virginia,2020-03-16,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,tightening,2,-0.016387159430077108,0.006304911302807973,-2.5991102242435793,0.013867939855749967,36,0.9954736632747104
US__Virginia,2020-03-17,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,2,-0.014980119237087055,0.00686473234918494,-2.182185477175329,0.03610111385273873,37,0.9947682300730846
US__Virginia,2020-03-30,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,0.0008270871630814743,0.009742828946984344,0.08489188998206512,0.932781639683133,42,0.9867012670293449
US__Virginia,2020-06-11,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,0.015035697491618592,0.03357132353831301,0.44787324141269613,0.6567227908016497,42,0.03950533185431804
US__Washington,2020-03-11,No_Measure,Restrict_Mass_Gatherings,tightening,1,-7.444729293739011e-06,1.5863735132996454e-06,-4.692923344549562,6.419979602600989e-05,31,0.9999999571208309
US__Washington,2020-03-13,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,tightening,2,-8.904260675838454e-06,2.1046191304337934e-06,-4.230818083461568,0.00020176771091140466,33,0.9999999329168625
US__Washington,2020-03-16,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,2,-9.978225139885364e-06,3.1495237007310065e-06,-3.1681695672172308,0.0032983016315144553,36,0.9999998707984167
US__Washington,2020-03-23,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-5.808290533807132e-06,6.138011701499377e-06,-0.9462820887728673,0.3498311760787982,42,0.9999995949911564
US__Washington,2020-06-01,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-0.6075620170338158,0.45898018465017293,-1.3237216711150386,0.1933026724364726,42,0.16044935111117953
US__West_Virginia,2020-03-14,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-6.511984620057531e-06,2.1173564978083476e-06,-3.0755258393180434,0.004363146732506928,34,0.999999589831962
US__West_Virginia,2020-03-24,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-3.472776851821827e-07,3.5979274175852834e-06,-0.09652159281613719,0.9236006327630997,42,0.9999991116320781
US__West_Virginia,2020-03-25,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-3.4690443749893366e-07,3.621593175539332e-06,-0.09578779854180398,0.9241796237688837,42,0.9999990995926631
US__West_Virginia,2020-05-05,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-3.297443771364578e-07,4.568244938677378e-06,-0.07218185135929403,0.9428261024353302,42,0.999998543778935
US__Wisconsin,2020-03-17,No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,4,-0.0013795123526191503,0.0006107568940872636,-2.258693051153752,0.0304303963781567,37,0.999763283786723
US__Wisconsin,2020-03-18,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,-0.0012527586862945764,0.0006648371379695906,-1.884309125871782,0.06785044031750931,38,0.9997288239615358
US__Wisconsin,2020-03-25,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.00038930080468162556,0.0009505275879443427,-0.4095628676318027,0.6843675205850004,42,0.9994849757109224
US__Wisconsin,2020-05-14,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,7.961151329742306e-05,0.0013702041687156778,0.05810193481752771,0.9539641178109601,42,0.9979167382729794
US__Wyoming,2020-03-19,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-6.212838050076658e-05,6.237652556327458e-05,-0.9960218197428088,0.3258875776455268,39,0.9998294219858843
US__Wyoming,2020-03-20,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-4.1786807299849186e-05,6.53685504754489e-05,-0.639249409630759,0.5265988133549016,40,0.9998177102993967
US__Wyoming,2020-05-16,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools,relaxing,-2,1.114032094857889e-06,5.974110532226373e-05,0.018647664599582198,0.9852172557995573,42,0.9998063858748291
Uganda__None,2020-03-18,Mass_Gatherings_Authorized_But_Others_Restricted,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,2,0.002338196689595593,0.0011789452831312051,1.9832953429233702,0.0552238338563793,38,0.9759231325532997
Uganda__None,2020-03-20,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,0.0018852053611028664,0.0014068523421470827,1.3400165067968257,0.18841177059162018,40,0.9705381450973134
Uganda__None,2020-03-30,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,0.0022568480566274064,0.0026484586472262624,0.8521364148883386,0.39934108176224514,42,0.9525904052658319
Ukraine__None,2020-03-12,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-1.620067116749318e-05,3.7960641581128063e-06,-4.267754835721022,0.00019253356767956475,32,0.9999997791656052
Ukraine__None,2020-06-01,Restrict_Mass_Gatherings_and_Schools_and_Others,Mass_Gatherings_Authorized_But_Others_Restricted,relaxing,-3,8.622554749999293e-05,0.1366315459687926,0.0006310808158438559,0.9994996874741333,42,0.10387418923194747
United_Arab_Emirates__None,2020-03-16,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-0.005222753010911631,0.0010669932614128944,-4.894832235393642,2.513926850045145e-05,36,0.9998804777512773
United_Arab_Emirates__None,2020-03-23,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.00731247971558608,0.002965684077099031,-2.4656974665821427,0.018178933633634653,42,0.9992057360657703
United_Arab_Emirates__None,2020-05-02,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,0.002076639372839433,0.006620296843791659,0.31367768271400864,0.7554375012732399,42,0.9860521485371739
United_Arab_Emirates__None,2020-07-05,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,relaxing,-1,-0.08300271384070904,0.1092679423951396,-0.7596254859504074,0.45204595620132126,42,0.14922226484224355
United_Kingdom__None,2020-03-22,Mass_Gatherings_Authorized_But_Others_Restricted,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,2,-0.0024283429657494457,0.02026671270338978,-0.11981928205570727,0.9052414321428968,42,0.9774573835132366
United_Kingdom__None,2020-03-23,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,tightening,2,-0.0006471386413944239,0.020477724306366008,-0.031602078029405095,0.9749505651057511,42,0.9757791011322114
United_Kingdom__None,2020-05-13,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,0.0018675503024157738,0.0035517190062684537,0.5258158934081557,0.6019934368048689,42,0.9809124604063721
United_Kingdom__None,2020-06-01,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,relaxing,-1,0.00038302213120302285,0.002048151494049978,0.18700869164987488,0.8526232989484557,42,0.9840806242951731
Uruguay__None,2020-03-13,No_Measure,Restrict_Mass_Gatherings,tightening,1,-0.00014110479661352338,4.107660168166432e-05,-3.4351623755796092,0.0017533570975665214,33,0.9999497378307296
Uruguay__None,2020-03-14,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,4,-0.00013538680157440953,4.5186171774733405e-05,-2.9961998606421734,0.005339920358035988,34,0.9999422860239432
Uruguay__None,2020-04-02,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,1.2364619991647816e-06,7.212123742525663e-05,0.017144214981699366,0.9864089750009961,42,0.9998832148996062
Uruguay__None,2020-04-13,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,1.344144346741719e-06,7.115333722675295e-05,0.018890812421885027,0.9850245262298483,42,0.9998812052767778
Uruguay__None,2020-04-22,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,relaxing,-1,1.42160022321286e-06,7.030483067992125e-05,0.020220519834334268,0.9839705585021985,42,0.9998797301657372
Uzbekistan__None,2020-03-16,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-2.0596938794048038e-05,7.94082835915628e-06,-2.5938022914572203,0.014046238043786019,36,0.9999991942951145
Uzbekistan__None,2020-03-27,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-5.880196876178979e-06,1.439256825063164e-05,-0.40855785943005113,0.68509889326217,42,0.9999978087992566
Uzbekistan__None,2020-05-08,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-5.25756416888993e-06,3.0411051056993415e-05,-0.1728833429346693,0.863637256140783,42,0.9999898561815438
Uzbekistan__None,2020-06-15,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,relaxing,-1,1.149040059599272,0.23601464879328293,4.868511617707579,1.8948360067660985e-05,42,0.3852069679282675
Uzbekistan__None,2020-07-10,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,0.29401895863884997,0.17403898932510647,1.6893855783638216,0.09912601120814446,42,0.3057765896503948
Venezuela__None,2020-03-12,Mass_Gatherings_Authorized_But_Others_Restricted,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,2,-0.0010917982852850132,0.00028384716612365687,-3.846430106014783,0.000606062983393052,32,0.9995545301921394
Venezuela__None,2020-03-13,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,tightening,2,-0.0010642288333751236,0.0003139457857162926,-3.389849081576298,0.0019756359857097117,33,0.9994824872322832
Venezuela__None,2020-06-15,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,0.04300463402083023,0.0256994945611648,1.6733649729366935,0.10225927235361376,42,0.08779380228431088
Venezuela__None,2020-07-20,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,0.00046357771937232057,0.0001321375935295463,3.5082954592226883,0.0014446257951388208,33,0.9996122079807095
Vietnam__None,2020-03-26,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,1.5073300324476438e-06,7.716387943118313e-05,0.019534140112692524,0.9845146010511445,42,0.9998714559915387
Vietnam__None,2020-04-01,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,1.5697036398339918e-06,7.653478540372105e-05,0.02050967584940369,0.9837413681726854,42,0.9998703196006697
Vietnam__None,2020-04-15,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,1.6960513661582128e-06,7.497503855923329e-05,0.02262154710088297,0.9820675040376021,42,0.9998679693226366
Vietnam__None,2020-05-15,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,relaxing,-1,-0.0028927077007353864,0.0027556853265416803,-1.0497235199077195,0.3003068427694682,42,0.7863532391181589
Yemen__None,2020-03-15,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,0.01245025038318979,0.004051322710495366,3.0731322268986725,0.004306013589637558,35,0.9783894463946311
Yemen__None,2020-03-16,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,0.01232784831616357,0.004536549975003374,2.717450129303249,0.010397436484361089,36,0.9753438657809882
Yemen__None,2020-07-13,Restrict_Mass_Gatherings_and_Schools_and_Others,Mass_Gatherings_Authorized_But_Others_Restricted,relaxing,-3,0.0032880714250055378,0.002641923016881459,1.2445750326543565,0.22111407108411507,40,0.9781525530361362
Zambia__None,2020-03-26,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,0.01395312128334153,0.01340820089178779,1.0406408283968576,0.3044508547494942,42,0.9216827717650704
Zambia__None,2020-04-15,Restrict_Mass_Gatherings_and_Schools_and_Others,Mass_Gatherings_Authorized_But_Others_Restricted,relaxing,-3,0.06295690740278931,0.06680711771638212,0.9423682618678716,0.3518053635156053,42,0.8809487566703221
Zambia__None,2020-05-08,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-0.0958467957056107,0.055124547482036705,-1.7387316555631416,0.08997162682325288,42,0.9621647426436781
Zimbabwe__None,2020-03-17,Mass_Gatherings_Authorized_But_Others_Restricted,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,2,0.00849217207120821,0.003717577066498572,2.2843297984960476,0.028717105272628274,37,0.9803780974275964
Zimbabwe__None,2020-03-24,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,0.004231400656600379,0.006170333395037042,0.6857653202343658,0.49691767158381794,42,0.9670823260765313
Zimbabwe__None,2020-03-30,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,0.006140246871723749,0.00838775226977746,0.7320491443039076,0.4685151426238243,42,0.9610638534935939
Zimbabwe__None,2020-06-05,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,0.015704145205926712,0.03120230766106691,0.5033007614857207,0.6175837610753168,42,0.9470739328282677
Zimbabwe__None,2020-07-22,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,0.007819690480019372,0.0017426312161215396,4.487289340209999,0.00011248195522384208,31,0.9918945799477874
